MSSubClass,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Magic,Target
60,84.03980099502488,10382,2,3,2,7,6,1973,1973,240.0,3,3,4.0,3.0,2.0,4.0,859,3.0,32,216,1107,5,4.0,1107,983,0,2090,1,0,2,1,3,1,3,7,7,2,3.0,2.0,2,484,3.0,3.0,2,235,204,228,0,0,0,0.0,0.0,350,11,2009,1,12.370601152073638
120,44.0,6442,2,3,2,8,5,2006,2006,178.0,4,3,4.0,4.0,2.0,5.0,24,0.0,0,1346,1370,5,4.0,1370,0,0,1370,0,0,2,0,2,1,4,6,7,1,4.0,2.0,2,484,3.0,3.0,2,120,49,0,0,0,0,0.0,0.0,0,10,2007,1,12.373253766464634
190,69.0,9142,3,3,2,6,8,1910,1950,0.0,3,2,2.0,3.0,1.0,0.0,0,0.0,0,1020,1020,4,1.0,908,1020,0,1928,0,0,2,0,4,2,2,9,7,0,0.0,1.0,1,440,1.0,1.0,2,0,60,112,0,0,0,0.0,0.0,0,4,2006,-1,11.537373611692582
60,72.0,10463,2,3,2,8,5,2005,2005,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,893,893,5,4.0,901,900,0,1801,0,0,2,1,3,1,4,8,7,1,4.0,3.0,3,800,3.0,3.0,2,0,116,0,0,0,0,0.0,0.0,0,6,2006,-1,12.227968191523606
50,55.0,4500,1,3,2,5,5,1932,2000,0.0,3,3,3.0,3.0,1.0,2.0,182,0.0,0,611,793,5,4.0,848,672,0,1520,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,281,3.0,3.0,2,0,0,56,0,0,0,0.0,0.0,0,7,2009,-1,11.725714213366002
30,50.0,6000,3,3,2,4,4,1920,1950,0.0,3,3,3.0,3.0,1.0,4.0,250,0.0,0,710,960,4,3.0,960,0,0,960,0,0,1,0,2,1,2,5,7,0,0.0,1.0,1,308,3.0,3.0,2,0,0,168,0,0,0,0.0,0.0,0,7,2007,1,11.87411154057781
50,40.0,4400,3,3,2,6,8,1920,1950,0.0,3,3,2.0,3.0,1.0,0.0,0,0.0,0,648,648,3,3.0,734,384,0,1118,0,0,1,0,2,1,3,6,7,0,0.0,1.0,2,440,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,10,2006,-1,11.281893184977125
70,60.0,9084,3,3,2,4,5,1940,1950,0.0,3,3,3.0,3.0,2.0,0.0,0,0.0,0,755,755,3,4.0,755,755,0,1510,1,0,1,0,4,1,3,7,7,1,4.0,1.0,1,296,2.0,1.0,1,120,0,0,0,0,0,0.0,3.0,0,10,2009,-1,11.172560275301509
60,85.0,10625,3,3,2,7,5,2003,2004,292.0,4,3,4.0,3.0,1.0,5.0,866,0.0,0,132,998,5,4.0,1006,1040,0,2046,1,0,2,1,3,1,4,8,7,1,4.0,2.0,3,871,3.0,3.0,2,320,62,0,0,0,0,0.0,0.0,0,8,2008,1,12.673743621389516
20,91.0,10652,2,3,2,7,5,2006,2007,306.0,4,3,4.0,3.0,3.0,0.0,0,0.0,0,1494,1494,5,4.0,1494,0,0,1494,0,0,2,0,3,1,4,7,7,1,4.0,2.0,3,840,3.0,3.0,2,160,33,0,0,0,0,0.0,0.0,0,8,2007,-1,12.41476540628593
30,45.0,8248,3,3,2,3,3,1914,1950,0.0,3,3,3.0,3.0,1.0,3.0,41,0.0,0,823,864,3,2.0,864,0,0,864,1,0,1,0,2,1,3,5,7,0,0.0,0.0,0,0,0.0,0.0,0,0,0,100,0,0,0,0.0,0.0,0,9,2008,-1,10.366470216628045
60,81.0,10944,2,3,2,7,5,1994,1994,448.0,4,3,4.0,3.0,1.0,5.0,1000,0.0,0,223,1223,5,4.0,1223,904,0,2127,1,0,2,1,3,1,4,5,7,2,3.0,2.0,2,525,3.0,3.0,2,171,132,0,0,0,0,0.0,0.0,0,8,2008,0,12.509874099861838
90,84.03980099502488,7032,2,3,2,5,5,1979,1979,0.0,3,3,4.0,3.0,4.0,5.0,943,0.0,0,0,943,3,4.0,943,0,0,943,1,0,1,0,2,1,3,4,7,2,3.0,1.0,2,600,3.0,3.0,2,42,0,0,0,0,0,0.0,0.0,0,12,2006,-1,11.540840119458055
20,73.0,8925,2,3,2,8,5,2007,2007,0.0,4,3,4.0,3.0,3.0,5.0,16,0.0,0,1450,1466,5,4.0,1466,0,0,1466,0,0,2,0,3,1,4,7,7,0,0.0,3.0,3,610,3.0,3.0,2,100,18,0,0,0,0,0.0,0.0,0,7,2009,0,12.211060187041213
20,80.0,12984,3,3,2,5,6,1977,1977,459.0,3,3,4.0,3.0,2.0,4.0,1283,1.0,147,0,1430,5,4.0,1647,0,0,1647,1,0,2,0,3,1,4,7,7,1,3.0,3.0,2,621,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,3,2006,-1,12.119854210710331
50,40.0,5436,3,3,2,4,8,1922,2007,0.0,3,4,3.0,3.0,1.0,3.0,735,0.0,0,61,796,4,4.0,796,358,0,1154,1,0,1,0,3,1,4,7,7,0,0.0,1.0,1,240,3.0,3.0,0,0,96,0,0,0,0,0.0,3.0,0,5,2010,1,11.983004645061015
160,24.0,2160,3,3,2,7,5,1999,2000,212.0,4,3,4.0,3.0,1.0,3.0,510,0.0,0,90,600,5,4.0,624,628,0,1252,1,0,2,1,2,1,4,4,7,0,0.0,1.0,2,462,3.0,3.0,2,0,48,0,0,0,0,0.0,0.0,0,3,2008,-1,11.73763858266311
20,90.0,10768,2,3,2,5,8,1976,2004,0.0,4,4,4.0,3.0,4.0,4.0,1157,0.0,0,280,1437,3,4.0,1437,0,0,1437,1,0,2,0,3,1,4,6,7,1,2.0,2.0,2,528,3.0,3.0,2,0,21,0,0,180,0,0.0,0.0,0,7,2007,1,12.435901441542368
20,84.03980099502488,6627,2,3,2,3,6,1949,1950,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,3,4.0,720,0,0,720,0,0,1,0,2,1,3,4,7,0,0.0,1.0,1,287,3.0,2.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2008,1,11.582402788517351
60,70.0,9247,2,3,2,6,6,1962,1962,318.0,3,3,3.0,3.0,1.0,2.0,319,0.0,0,539,858,5,4.0,858,858,0,1716,0,0,1,1,4,1,3,8,7,1,4.0,3.0,2,490,3.0,3.0,2,0,84,0,0,120,0,0.0,0.0,0,3,2008,-1,11.81351645828449
60,67.7156862745098,7861,2,3,2,6,5,2002,2003,0.0,4,3,4.0,3.0,1.0,5.0,457,0.0,0,326,783,5,4.0,807,702,0,1509,1,0,2,1,3,1,4,7,7,1,4.0,3.0,2,393,3.0,3.0,2,100,75,0,0,0,0,0.0,0.0,0,6,2006,1,12.293759391490882
60,75.0,9750,3,3,2,7,6,1998,1998,0.0,3,3,4.0,3.0,3.0,5.0,975,0.0,0,133,1108,5,4.0,1108,989,0,2097,1,0,2,1,3,1,4,8,7,1,3.0,2.0,2,583,3.0,3.0,2,253,170,0,0,0,0,0.0,0.0,0,6,2006,-1,12.387323972545788
20,90.0,14115,2,3,2,6,7,1956,2004,0.0,3,3,3.0,3.0,1.0,4.0,296,5.0,547,230,1073,5,4.0,1811,0,0,1811,0,0,1,0,2,1,5,6,7,1,4.0,3.0,2,470,3.0,3.0,2,0,0,280,0,0,0,0.0,0.0,0,7,2006,1,12.483736986333838
60,65.0,12257,2,3,2,8,5,1995,1995,513.0,4,3,4.0,3.0,3.0,1.0,56,4.0,64,1198,1318,5,4.0,1328,1203,0,2531,0,0,2,1,4,1,4,9,7,1,3.0,2.0,3,752,3.0,3.0,2,222,98,0,0,0,0,0.0,0.0,0,11,2007,1,12.692149026182676
60,63.0,9084,2,3,2,7,5,1998,1998,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,935,935,4,4.0,955,677,0,1632,0,0,2,1,3,1,3,8,7,1,3.0,3.0,2,462,3.0,3.0,2,0,28,0,0,0,0,0.0,0.0,0,6,2006,1,12.252596116183318
20,75.0,9464,3,3,2,6,7,1958,1958,135.0,3,4,3.0,3.0,1.0,3.0,570,0.0,0,510,1080,4,4.0,1080,0,0,1080,0,0,1,0,3,1,3,5,7,0,0.0,1.0,1,288,3.0,3.0,2,0,0,0,0,130,0,0.0,0.0,0,6,2008,-1,11.508889387848448
30,50.0,5925,3,3,2,4,7,1937,2000,435.0,3,3,2.0,3.0,1.0,2.0,168,0.0,0,739,907,3,4.0,1131,0,0,1131,0,0,1,0,2,1,3,7,7,0,0.0,1.0,2,672,3.0,3.0,2,0,72,0,0,0,0,0.0,3.0,0,3,2007,1,11.740782489686499
60,59.0,11228,1,3,2,7,5,1993,1993,0.0,4,3,4.0,3.0,1.0,3.0,50,5.0,531,499,1080,5,4.0,1080,1017,0,2097,0,1,2,1,3,1,4,9,7,1,3.0,1.0,3,678,3.0,3.0,2,196,187,0,0,0,0,0.0,0.0,0,12,2008,-1,12.168722149567671
20,75.0,7862,2,3,2,6,5,2009,2009,0.0,4,3,4.0,3.0,1.0,5.0,27,0.0,0,1191,1218,5,4.0,1218,0,0,1218,0,0,2,0,2,1,4,4,7,0,0.0,3.0,2,676,3.0,3.0,2,0,102,0,0,0,0,0.0,0.0,0,9,2009,-1,12.067752610033128
20,100.0,12000,3,3,2,5,7,1948,2005,0.0,3,3,3.0,3.0,1.0,5.0,144,4.0,608,172,924,5,4.0,1122,0,0,1122,1,0,1,0,2,1,4,6,7,0,0.0,1.0,2,528,3.0,3.0,2,0,36,0,0,0,0,0.0,2.0,0,5,2008,-1,11.621452373718062
60,75.0,9375,3,3,2,8,5,2003,2004,768.0,4,3,5.0,3.0,1.0,0.0,0,0.0,0,1053,1053,5,4.0,1053,939,0,1992,0,0,2,1,3,1,4,9,7,1,4.0,2.0,2,648,3.0,3.0,2,140,45,0,0,0,0,0.0,0.0,0,8,2008,1,12.561661177535969
20,64.0,6762,3,3,2,7,5,2007,2007,108.0,4,3,4.0,3.0,1.0,5.0,664,0.0,0,544,1208,5,4.0,1208,0,0,1208,1,0,2,0,2,1,4,6,7,0,0.0,2.0,2,628,3.0,3.0,2,105,54,0,0,0,0,0.0,0.0,0,9,2007,-1,11.978805450629608
20,67.7156862745098,57200,2,3,0,5,5,1948,1950,0.0,3,3,3.0,3.0,3.0,3.0,353,2.0,334,60,747,3,4.0,1687,0,0,1687,1,0,1,0,3,1,3,7,6,2,3.0,1.0,2,572,3.0,3.0,0,0,0,50,0,0,0,0.0,0.0,0,6,2010,0,11.982929094215963
20,105.0,11751,2,3,2,6,6,1977,1977,480.0,3,3,4.0,3.0,1.0,3.0,705,0.0,0,1139,1844,5,4.0,1844,0,0,1844,0,0,2,0,3,1,3,7,7,1,3.0,2.0,2,546,3.0,3.0,2,0,122,0,0,0,0,0.0,3.0,0,1,2010,0,12.154779351142624
80,84.03980099502488,11333,2,3,2,6,5,1976,1976,0.0,3,3,4.0,3.0,3.0,4.0,539,0.0,0,490,1029,3,4.0,1062,0,0,1062,1,0,1,0,3,1,3,5,7,2,3.0,2.0,2,539,3.0,3.0,2,120,0,0,0,0,0,0.0,0.0,0,5,2007,0,11.896826395162552
60,86.0,11065,2,3,2,8,5,2006,2006,788.0,4,3,4.0,3.0,2.0,0.0,0,0.0,0,1085,1085,5,4.0,1120,850,0,1970,0,0,2,1,3,1,5,8,7,1,4.0,3.0,3,753,3.0,3.0,2,177,74,0,0,0,0,0.0,0.0,0,10,2006,0,12.546109948315882
30,120.0,18000,3,3,2,3,4,1935,1950,0.0,2,3,3.0,3.0,1.0,0.0,0,0.0,0,894,894,3,4.0,894,0,0,894,0,0,1,0,2,1,3,6,7,0,0.0,2.0,3,1248,3.0,3.0,2,0,20,0,0,0,0,0.0,0.0,560,8,2008,1,11.658145404196276
20,89.0,13214,2,3,2,9,5,2008,2009,0.0,5,3,5.0,3.0,4.0,0.0,0,0.0,0,2002,2002,5,4.0,2018,0,0,2018,0,0,2,0,3,1,5,10,7,1,4.0,3.0,3,746,3.0,3.0,2,144,76,0,0,0,0,0.0,0.0,0,5,2010,1,12.93282228836778
60,63.515151515151516,8755,2,3,2,7,5,1999,1999,298.0,4,3,4.0,3.0,1.0,4.0,772,0.0,0,220,992,5,4.0,1022,1038,0,2060,1,0,2,1,3,1,4,8,7,1,3.0,2.0,2,390,3.0,3.0,2,0,0,0,168,0,0,0.0,4.0,0,6,2009,-1,12.098287407222085
70,60.0,3600,3,3,2,6,7,1910,1993,0.0,3,3,3.0,3.0,1.0,0.0,0,0.0,0,684,684,5,3.0,684,684,0,1368,0,0,1,0,3,1,3,7,7,0,0.0,1.0,1,216,3.0,2.0,0,0,158,0,0,0,0,0.0,0.0,0,10,2006,0,11.648365035864053
60,67.7156862745098,9375,3,3,2,7,5,1997,1998,573.0,3,3,4.0,3.0,1.0,5.0,739,0.0,0,318,1057,5,4.0,1057,977,0,2034,1,0,2,1,3,1,4,8,7,0,0.0,2.0,2,645,3.0,3.0,2,576,36,0,0,0,0,0.0,4.0,0,2,2009,1,12.450243665176798
20,70.0,7420,3,3,2,5,5,1962,1962,0.0,3,3,3.0,3.0,1.0,2.0,417,0.0,0,640,1057,3,4.0,1057,0,0,1057,0,0,1,0,3,1,3,6,7,0,0.0,3.0,2,576,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,4,2007,1,12.032417204238254
60,84.03980099502488,13031,1,3,2,6,5,1995,1996,0.0,3,3,4.0,3.0,1.0,4.0,592,0.0,0,99,691,4,4.0,691,807,0,1498,0,0,2,1,3,1,3,6,7,1,3.0,3.0,2,409,3.0,3.0,2,315,44,0,0,0,0,0.0,0.0,0,7,2006,1,12.311235783979923
20,76.0,8314,3,3,2,5,7,1982,1982,0.0,3,3,3.0,3.0,4.0,4.0,546,0.0,0,270,816,3,4.0,816,0,0,816,0,0,1,0,2,1,3,5,7,0,0.0,1.0,1,264,3.0,3.0,2,168,0,0,0,0,0,0.0,0.0,0,6,2007,1,11.973626530156839
20,78.0,10140,3,3,2,5,6,1975,1975,0.0,3,3,4.0,3.0,1.0,4.0,788,0.0,0,268,1056,5,4.0,1074,0,0,1074,1,0,1,1,3,1,3,6,7,0,0.0,2.0,2,495,3.0,3.0,2,0,88,0,0,0,0,0.0,3.0,0,7,2006,-1,11.68628536531584
120,48.0,6240,3,3,2,8,5,2006,2006,176.0,4,3,4.0,3.0,1.0,5.0,863,0.0,0,461,1324,5,4.0,1324,0,0,1324,1,0,2,0,2,1,4,6,7,1,4.0,3.0,2,550,3.0,3.0,2,192,38,0,0,0,0,0.0,0.0,0,12,2009,1,12.576276691872792
120,41.0,4920,3,3,2,8,5,2001,2001,0.0,4,3,4.0,3.0,2.0,5.0,616,0.0,0,722,1338,5,4.0,1338,0,0,1338,1,0,2,0,2,1,4,6,7,0,0.0,3.0,2,582,3.0,3.0,2,0,0,170,0,0,0,0.0,0.0,0,4,2010,-1,12.089293854581639
60,66.0,8738,2,3,2,7,5,1999,1999,302.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,975,975,5,4.0,1005,1286,0,2291,0,0,2,1,4,1,4,8,7,1,3.0,3.0,2,429,3.0,3.0,2,192,0,0,0,0,0,0.0,0.0,0,2,2006,-1,12.183235011027083
70,50.0,8500,3,3,2,4,4,1920,1950,0.0,3,2,3.0,3.0,1.0,0.0,0,0.0,0,649,649,3,4.0,649,668,0,1317,0,0,1,0,3,1,3,6,7,0,0.0,1.0,1,250,3.0,2.0,0,0,54,172,0,0,0,0.0,3.0,0,7,2008,1,11.217188282221679
20,85.0,6970,3,3,2,4,5,1961,1961,0.0,3,3,3.0,3.0,1.0,4.0,932,0.0,0,108,1040,3,4.0,1120,0,0,1120,1,0,1,1,3,1,2,5,7,0,0.0,2.0,2,544,3.0,3.0,2,168,0,0,0,0,0,0.0,0.0,400,5,2007,1,12.005254874164395
80,85.0,10200,3,3,2,6,5,1988,1989,219.0,4,3,4.0,3.0,3.0,5.0,783,0.0,0,678,1461,5,4.0,1509,0,0,1509,1,0,2,0,3,1,4,5,7,1,2.0,2.0,2,600,3.0,3.0,2,224,0,0,0,0,0,0.0,0.0,0,8,2008,-1,11.855836333507662
60,65.0,8125,3,3,2,6,5,1994,1995,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,702,702,4,4.0,702,779,0,1481,0,0,2,1,3,1,3,6,7,1,3.0,3.0,2,343,3.0,3.0,2,0,36,0,0,0,0,0.0,0.0,0,3,2009,-1,11.846326893581248
60,65.0,15426,2,3,2,6,5,1997,1997,0.0,3,3,4.0,3.0,1.0,5.0,821,0.0,0,107,928,5,4.0,928,836,0,1764,1,0,2,1,3,1,4,7,7,0,0.0,2.0,2,470,3.0,3.0,2,276,99,0,0,0,0,0.0,3.0,0,8,2009,1,12.488500195942224
20,85.0,10628,3,3,2,7,5,1970,1970,0.0,3,4,3.0,4.0,4.0,5.0,778,0.0,0,499,1277,3,4.0,1277,0,0,1277,1,0,1,0,2,1,3,5,7,1,1.0,1.0,2,526,3.0,3.0,2,0,0,0,0,176,0,0.0,2.0,0,4,2007,1,12.219058792834069
20,67.7156862745098,8900,3,3,2,4,4,1966,1966,0.0,3,3,3.0,3.0,1.0,2.0,1056,0.0,0,0,1056,3,4.0,1056,0,0,1056,1,0,1,0,2,1,3,5,7,0,0.0,1.0,1,384,3.0,3.0,2,0,42,0,0,0,0,0.0,3.0,0,11,2006,-1,11.176846978412774
90,60.0,8544,3,3,2,3,4,1950,1950,0.0,3,3,0.0,0.0,0.0,0.0,0,0.0,0,0,0,2,3.0,1040,0,0,1040,0,0,2,0,2,2,3,6,7,0,0.0,1.0,2,400,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2009,1,11.75697658470576
45,50.0,6130,3,3,2,5,6,1924,1950,0.0,3,3,3.0,3.0,1.0,4.0,784,0.0,0,0,784,4,4.0,784,0,0,784,1,0,1,0,2,1,4,5,7,0,0.0,0.0,0,0,0.0,0.0,2,0,0,116,0,0,0,0.0,0.0,0,5,2008,0,11.603679828238693
20,73.0,39104,2,3,0,7,7,1954,2005,0.0,3,3,4.0,3.0,4.0,1.0,226,5.0,1063,96,1385,5,4.0,1363,0,0,1363,1,0,1,0,2,1,3,5,4,2,3.0,1.0,2,439,3.0,3.0,2,81,0,0,0,0,0,0.0,0.0,0,4,2008,-1,12.244984956089857
60,73.0,8499,2,3,2,6,5,2006,2007,0.0,3,3,4.0,3.0,1.0,0.0,0,0.0,0,616,616,5,4.0,616,796,0,1412,0,0,2,1,3,1,4,6,7,1,4.0,3.0,2,432,3.0,3.0,2,0,36,0,0,0,0,0.0,0.0,0,3,2007,0,11.963567869487337
20,67.7156862745098,7390,2,3,2,5,7,1955,1955,151.0,3,3,3.0,3.0,1.0,4.0,902,0.0,0,196,1098,3,4.0,1098,0,0,1098,1,0,1,0,3,1,3,6,7,0,0.0,1.0,1,260,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,7,2008,1,12.051989313858433
20,137.0,16492,2,3,2,6,6,1966,2002,0.0,4,3,3.0,3.0,1.0,4.0,247,2.0,713,557,1517,5,4.0,1888,0,0,1888,0,0,2,1,2,1,4,6,4,1,4.0,3.0,2,578,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,6,2010,-1,11.94881244454136
20,84.03980099502488,9991,2,3,2,4,4,1976,1993,0.0,3,3,3.0,3.0,1.0,3.0,1116,0.0,0,165,1281,5,4.0,1620,0,0,1620,1,0,2,0,3,1,3,8,6,1,3.0,1.0,2,490,3.0,3.0,2,120,78,0,0,0,0,0.0,2.0,0,6,2009,-1,11.64725660080684
60,58.0,10852,2,3,2,6,5,2000,2000,0.0,3,3,4.0,3.0,1.0,5.0,786,0.0,0,173,959,5,4.0,959,712,0,1671,1,0,2,1,3,1,3,7,7,1,3.0,3.0,2,472,3.0,3.0,2,0,38,0,0,0,0,0.0,0.0,0,2,2006,-1,11.817171452170047
20,62.0,7500,3,3,2,7,5,2005,2005,0.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,1257,1257,5,4.0,1266,0,0,1266,0,0,2,0,3,1,4,6,7,1,3.0,1.0,2,453,3.0,3.0,2,38,144,0,0,0,0,0.0,0.0,0,4,2006,1,12.255989512081824
30,60.0,8967,3,3,2,5,2,1920,1950,0.0,3,2,2.0,1.0,1.0,0.0,0,0.0,0,961,961,4,0.0,1077,0,0,1077,0,0,1,0,2,1,3,6,2,0,0.0,1.0,1,338,1.0,1.0,0,0,0,0,0,0,0,0.0,0.0,0,11,2007,-1,10.377064161245869
60,108.0,13418,3,3,2,8,5,2004,2005,132.0,4,3,5.0,3.0,3.0,0.0,0,0.0,0,1117,1117,5,4.0,1132,1320,0,2452,0,0,3,1,4,1,4,9,7,1,4.0,3.0,3,691,3.0,3.0,2,113,32,0,0,0,0,0.0,0.0,0,9,2006,-1,12.525329122180358
160,24.0,2308,3,3,2,6,5,1974,1974,0.0,3,3,3.0,3.0,1.0,4.0,257,2.0,495,103,855,3,4.0,855,467,0,1322,0,1,2,1,3,1,3,6,7,1,2.0,1.0,2,440,3.0,3.0,2,260,0,0,0,0,0,0.0,0.0,0,6,2009,0,11.898187865760873
20,84.03980099502488,10355,2,3,2,5,5,1967,1967,196.0,3,3,3.0,3.0,1.0,3.0,695,0.0,0,519,1214,3,4.0,1214,0,0,1214,0,0,2,0,3,1,3,5,7,1,2.0,2.0,1,318,3.0,3.0,2,0,111,0,0,0,0,0.0,0.0,0,7,2007,0,11.870599909242044
120,41.0,5330,3,3,2,8,5,2000,2000,0.0,4,3,4.0,3.0,3.0,5.0,1196,0.0,0,298,1494,5,4.0,1652,0,0,1652,1,0,2,0,2,1,5,6,7,0,0.0,2.0,2,499,3.0,3.0,2,96,48,0,0,0,0,0.0,0.0,0,8,2007,-1,12.275388948711116
20,50.0,8049,2,3,2,7,5,1990,1990,54.0,3,3,4.0,3.0,1.0,4.0,1053,0.0,0,256,1309,3,4.0,1339,0,0,1339,1,0,2,0,2,1,3,6,7,1,3.0,3.0,2,484,4.0,4.0,2,0,58,0,0,90,0,0.0,0.0,0,7,2006,1,12.279286160102517
20,79.0,10637,3,3,2,8,5,2007,2008,336.0,4,3,5.0,3.0,4.0,5.0,1288,0.0,0,417,1705,5,4.0,1718,0,0,1718,1,0,2,0,3,1,4,7,7,1,4.0,2.0,3,826,3.0,3.0,2,208,44,0,0,0,0,0.0,0.0,0,9,2009,1,12.722121248189515
85,59.91111111111111,7540,2,3,2,6,6,1978,1978,0.0,3,3,4.0,3.0,3.0,5.0,773,0.0,0,115,888,5,4.0,912,0,0,912,1,0,1,0,2,1,3,5,7,1,3.0,2.0,2,470,3.0,3.0,2,0,0,0,0,192,0,0.0,3.0,0,6,2007,0,11.957611286231675
90,91.0,11643,3,3,2,5,5,1969,1969,368.0,3,3,3.0,3.0,1.0,1.0,500,0.0,0,748,1248,3,4.0,1338,1296,0,2634,1,1,2,2,6,2,3,12,7,0,0.0,1.0,4,968,3.0,3.0,2,0,0,0,0,0,0,0.0,0.0,0,8,2009,-1,12.029060495666322
30,40.0,3880,3,3,2,5,9,1945,1997,0.0,3,4,3.0,3.0,1.0,4.0,329,0.0,0,357,686,4,4.0,866,0,0,866,0,0,1,0,2,1,4,4,7,0,0.0,0.0,0,0,0.0,0.0,2,58,42,0,0,0,0,0.0,0.0,0,8,2007,1,11.887142487903466
20,59.91111111111111,115149,1,3,0,7,5,1971,2002,351.0,3,3,4.0,3.0,4.0,5.0,1219,0.0,0,424,1643,3,4.0,1824,0,0,1824,1,0,2,0,2,1,4,5,7,2,3.0,1.0,2,739,3.0,3.0,2,380,48,0,0,0,0,0.0,0.0,0,6,2007,1,12.723208430764092
60,59.91111111111111,13346,2,3,2,7,5,1992,2000,0.0,4,3,4.0,3.0,1.0,5.0,728,0.0,0,367,1095,5,4.0,1166,1129,0,2295,1,0,2,1,4,1,4,9,7,1,3.0,2.0,2,590,3.0,3.0,2,0,40,0,0,0,0,0.0,0.0,0,7,2006,-1,12.360191997147428
20,129.0,9196,2,3,2,7,5,2003,2003,0.0,4,3,5.0,3.0,1.0,0.0,0,0.0,0,1560,1560,5,4.0,1560,0,0,1560,0,0,2,0,3,1,4,7,7,0,0.0,3.0,2,573,3.0,3.0,2,100,150,0,0,0,0,0.0,0.0,0,4,2010,-1,12.018543192984659
190,50.0,7420,3,3,2,5,6,1939,1950,0.0,3,3,3.0,3.0,1.0,5.0,851,0.0,0,140,991,5,4.0,1077,0,0,1077,1,0,1,0,2,2,3,5,7,2,3.0,2.0,1,205,4.0,3.0,2,0,4,0,0,0,0,0.0,0.0,0,1,2008,0,11.678439903447801
160,24.0,2645,3,3,2,8,5,1999,2000,456.0,4,3,4.0,3.0,1.0,0.0,0,0.0,0,776,776,5,4.0,764,677,0,1441,0,0,2,1,2,1,4,5,7,0,0.0,1.0,2,492,3.0,3.0,2,206,0,0,0,0,0,0.0,0.0,0,11,2007,-1,11.838264152296945
20,70.0,7700,3,3,2,5,5,1972,1972,0.0,3,3,3.0,3.0,1.0,1.0,138,2.0,468,276,882,3,4.0,882,0,0,882,1,0,1,0,3,1,3,5,7,0,0.0,1.0,2,461,3.0,3.0,2,96,0,0,0,0,0,0.0,3.0,0,3,2007,-1,11.230001781957093
20,70.0,8400,3,3,2,7,5,2004,2005,109.0,4,3,4.0,3.0,3.0,5.0,712,0.0,0,761,1473,5,4.0,1484,0,0,1484,1,0,2,0,3,1,4,7,7,0,0.0,2.0,2,606,3.0,3.0,2,0,35,0,144,0,0,0.0,0.0,0,5,2010,-1,12.093488008017985
20,70.0,8521,3,3,2,5,5,1967,1967,0.0,3,3,3.0,3.0,1.0,4.0,842,0.0,0,70,912,3,4.0,912,0,0,912,0,0,1,0,3,1,3,5,7,1,2.0,1.0,1,336,3.0,3.0,2,0,0,0,0,0,0,0.0,3.0,0,5,2010,1,11.978448422800781
20,67.7156862745098,9500,2,3,2,6,5,1963,1963,247.0,3,3,4.0,3.0,1.0,3.0,609,0.0,0,785,1394,4,4.0,1394,0,0,1394,1,0,1,1,3,1,3,6,7,2,4.0,2.0,2,514,3.0,3.0,2,0,76,0,0,185,0,0.0,0.0,0,7,2009,-1,11.726228012201853
70,67.7156862745098,24090,3,3,2,7,7,1940,1950,0.0,3,4,3.0,3.0,2.0,0.0,0,0.0,0,1032,1032,5,4.0,1207,1196,0,2403,0,0,2,0,4,1,3,10,7,2,3.0,1.0,1,349,3.0,3.0,2,56,0,318,0,0,0,0.0,0.0,0,6,2010,1,12.542931794602893
20,80.0,14000,3,3,2,6,8,1950,2004,0.0,3,4,3.0,3.0,1.0,0.0,0,0.0,0,1092,1092,5,4.0,1152,0,0,1152,0,1,1,0,3,1,4,6,7,1,4.0,1.0,1,300,3.0,3.0,2,0,36,0,0,0,0,0.0,4.0,0,8,2009,0,11.973509872299472
60,63.515151515151516,18800,2,3,2,6,5,1976,1976,120.0,3,3,4.0,3.0,2.0,5.0,712,0.0,0,84,796,3,4.0,790,784,0,1574,1,0,2,1,3,1,3,6,7,1,3.0,3.0,2,566,3.0,3.0,2,306,111,0,0,0,0,0.0,0.0,0,7,2006,1,12.32691829322878
