OverallQual,BedroomAbvGr,YearRemodAdd,YrSold,Target
6,3,1950,2006,11.912472547522523
4,3,1954,2007,11.25560234358271
7,3,2003,2010,12.018543192984659
7,4,2003,2009,12.353219184156298
6,2,2002,2009,12.03230704305844
7,2,2008,2009,12.24288661865289
6,3,1997,2009,12.488500195942224
6,3,1976,2009,11.636157473486229
4,5,1989,2009,11.748438352272466
4,2,1950,2008,11.413433172609277
6,3,2007,2007,11.871934656129786
5,2,1954,2006,11.938821243486366
7,3,2002,2006,12.391503088081603
6,4,1997,2008,12.521647784910872
7,2,2007,2007,12.063022894970658
5,4,1976,2006,12.312546382044994
5,2,1997,2007,11.887142487903466
8,4,2006,2006,12.692503112461443
5,3,1972,2006,12.002504453218576
7,3,1979,2007,12.190959007720126
6,3,1971,2007,11.594466216760573
8,4,2004,2007,12.560244459250788
5,4,1950,2006,11.832361780842811
6,2,1980,2006,11.868159573058929
6,1,1969,2006,11.879018693667236
4,1,1953,2006,11.632495294855326
7,3,2000,2006,12.202804190047665
5,3,1950,2007,11.56171562913966
8,3,2006,2006,12.18229775881701
7,4,1988,2008,12.028374156358238
5,3,1959,2010,11.863582336583399
7,3,2006,2006,11.989921078904683
6,2,2009,2009,12.010665849187564
6,3,1950,2009,12.077724069962885
4,3,1963,2007,12.027046889775146
5,3,1993,2006,12.274107745407202
7,4,1999,2006,12.183235011027083
7,3,2003,2008,12.465919944165393
5,2,1958,2007,11.91128225691522
5,3,1962,2006,11.794337924408413
8,4,2005,2010,12.193986879635101
5,2,1978,2007,11.985360962742508
7,2,2006,2006,12.378405993709675
8,2,2006,2007,12.373253766464634
5,2,1961,2006,11.045021310435782
8,3,2002,2008,12.215321161289326
5,3,1968,2010,11.863582336583399
6,2,1980,2010,12.096657002808204
5,3,1999,2009,12.072541252905651
5,3,1962,2006,12.036511891079469
6,3,1958,2008,11.508889387848448
7,4,2003,2009,12.198544379109382
7,4,1995,2008,12.079967719740761
4,2,1951,2006,11.84087901005047
5,3,1974,2006,12.227651208999589
4,0,2001,2006,12.093777791517198
8,1,2009,2009,12.767378186996451
4,1,1970,2007,11.689137274124825
7,4,2004,2009,12.335471748799268
8,3,2007,2007,12.554216542934224
5,2,1953,2008,11.211101832296544
6,3,1953,2009,12.21778881975968
10,3,2008,2008,13.03990112039336
7,3,2005,2008,11.743652019481264
5,4,1998,2008,12.316959761343865
4,3,1970,2009,11.732060994886899
4,1,2002,2009,11.710805686873185
5,3,1960,2008,11.702398755387216
7,4,1990,2006,12.612740250901346
7,2,2005,2010,12.13816635806892
7,3,1996,2009,12.021332383205873
5,3,1961,2008,11.57076164520507
6,3,1998,2010,12.377965868012817
6,4,1966,2006,12.524417279788771
7,1,1997,2010,12.442870671801364
5,2,1960,2008,10.68440895658184
7,4,1993,2009,12.322413902979294
4,4,2007,2009,11.175757748521814
5,2,1982,2007,11.973626530156839
8,1,2006,2006,12.485827127509431
6,1,2004,2008,11.632419519766858
5,6,1964,2007,11.94462835373452
8,2,1995,2006,12.476099782743233
7,4,2003,2010,12.099063431684424
8,3,2003,2007,12.371884009269918
6,3,2004,2006,12.167959612635745
6,2,1950,2006,11.237395242234125
6,3,1984,2006,12.082814532480736
6,3,2004,2008,11.976480937204656
5,2,1996,2009,11.407555792201357
6,3,1968,2007,12.258726109531977
4,2,1950,2010,11.289781913656018
5,3,1988,2009,12.274926979514714
5,3,1972,2007,11.230001781957093
5,4,1950,2006,11.747626604677194
6,3,1950,2008,11.943121190570695
5,3,1975,2007,11.37078001652097
7,3,1999,2008,11.876920327510483
5,2,1954,2010,11.790557201568507
5,3,2007,2010,11.59910316121128
6,3,2009,2010,12.133501952695338
8,2,1981,2006,12.477039279581817
6,3,1994,2009,12.267344394660892
5,2,1996,2006,11.627393495292125
5,2,1983,2007,12.094494796233528
5,3,1965,2010,11.786762130599957
7,3,2005,2008,12.429216196844383
2,1,1950,2006,6.007080807085217
5,4,2004,2007,11.536285137580121
9,1,2010,2010,12.975305027617582
9,2,2009,2009,12.910097590721028
6,2,2006,2006,11.56093599808207
8,3,2007,2007,12.552926520261092
6,2,2004,2006,12.483736986333838
6,1,2004,2008,12.080760316880289
9,0,1987,2006,12.94946530289451
5,3,2006,2010,12.187027381464382
5,6,1961,2007,11.564807800663297
7,3,2000,2008,12.12276673639926
5,3,1994,2007,11.976858552865135
6,4,2001,2007,12.538347454008845
8,3,2007,2007,12.392799175153678
7,4,1997,2006,12.310432660854417
9,3,2007,2007,12.539279676364636
9,2,2005,2010,12.777560977328314
6,3,1950,2007,12.283303682216639
4,3,1950,2009,12.001987787940088
8,3,2007,2008,12.2478003383671
4,3,1975,2007,12.219854078084994
5,3,1968,2007,11.76756768334381
6,3,1971,2010,11.951180395901384
8,5,1993,2006,12.750553398653832
5,1,1998,2006,12.106046641384047
5,2,1953,2006,11.71854838254837
6,3,1993,2009,12.280841157171203
8,3,2009,2009,12.53667836668332
5,3,2001,2010,11.691442984952987
5,2,1950,2010,11.652687407345388
9,3,2000,2009,12.764247522456012
7,3,1994,2010,12.209394836985979
5,3,2003,2007,11.842229212112828
6,3,2003,2006,12.15646467850241
7,4,1991,2007,12.217962201258297
7,2,2006,2006,12.260172629797182
7,3,2002,2006,12.328177328641676
6,2,1968,2009,11.608235644774552
8,3,2002,2007,12.339291489316397
5,3,1970,2007,11.571194373094205
7,3,2003,2007,12.466445357210343
6,3,1981,2008,12.075394321888057
5,3,1954,2006,11.759016969290375
8,3,2006,2006,12.553069517846879
3,2,1950,2009,11.75697658470576
7,2,2009,2010,12.147034246528914
7,3,2006,2009,12.301382825334498
6,2,2009,2009,12.067752610033128
6,3,1996,2006,12.311235783979923
4,3,1959,2010,12.00588491205248
7,4,2000,2009,12.511782458673627
8,4,1996,2010,12.8352804998045
5,3,1996,2010,11.372754760592697
5,3,2007,2008,11.795916479171996
9,3,2005,2006,12.694652660348845
7,3,1998,2009,11.918629384821331
7,3,2002,2010,12.611443812034734
6,4,1974,2008,11.903260449140271
6,3,2002,2008,11.858735333303636
9,4,2009,2009,13.214849655071562
5,4,1973,2008,12.042297380874185
6,3,1963,2009,11.726228012201853
6,3,1993,2006,11.648365035864053
5,2,1997,2008,11.589886506106357
8,3,1995,2009,12.524242411804455
7,3,2001,2010,12.453633818991923
5,3,1965,2006,11.694413341015606
4,2,2003,2009,11.878733053499914
5,3,1965,2009,11.842229212112828
7,2,2006,2009,12.337888307281485
4,2,1950,2006,12.042665263779122
7,3,2006,2008,12.531719944595924
7,3,1992,2010,11.955105021262542
6,1,1975,2008,12.50703706709986
7,3,1950,2007,11.558145227601635
5,4,1999,2008,11.430491440334194
6,2,2000,2008,11.459015902860147
4,3,1960,2008,12.081154259675873
7,3,1998,2006,12.387323972545788
4,3,1965,2007,11.775374766377206
6,2,1977,2006,11.813030057420567
5,5,1996,2006,10.728939461705702
4,2,2005,2008,12.258094025085457
5,4,1977,2007,12.154779351142624
6,2,1956,2008,12.070512773787057
7,3,2006,2006,12.523525876315125
5,3,2000,2009,11.725714213366002
5,3,1965,2008,11.646238507900804
6,2,2000,2009,11.812289042195847
7,3,1997,2009,12.350075821340827
8,4,2004,2007,12.777052192115912
6,2,1970,2010,11.652798976080794
6,3,1977,2008,12.240767674197155
4,3,1950,2006,11.187705147901013
6,3,1969,2006,12.139249703071556
5,2,1979,2006,11.540840119458055
6,2,1978,2007,11.957611286231675
6,3,1974,2009,11.772214728662416
7,3,2003,2010,12.222656620631211
7,3,2003,2008,12.423916635576798
8,3,2002,2006,12.579338304929669
8,4,1998,2006,12.460714863903755
5,2,1950,2009,11.512925464970229
5,3,1950,2007,11.707123732510018
5,4,2005,2006,12.342333715387108
4,2,2000,2007,11.626254150277232
6,3,1977,2010,11.75245616448355
5,4,1950,2008,11.938856936449458
8,3,2005,2009,12.656978137160975
8,3,2008,2010,12.41044104151805
5,3,1967,2010,11.370428379018868
7,2,1975,2006,12.542544882151386
7,2,2004,2006,12.503931949362457
7,3,2007,2007,12.754159783405806
7,2,2007,2009,12.178187442040638
5,3,2004,2008,12.170921913562944
5,3,1966,2007,11.98440899764747
4,2,1950,2007,11.87411154057781
